
Load Training Dataset ...
The number of training data is: 4500

Model Initial ...
Do not use pretrain model!
PARAMETER ...
Namespace(amp=True, angRes=5, batch_size=1, channels=64, data_name='HCI_new', decay_rate=0, epoch=50, gamma=0.5, global_batch_size=8, local_rank=0, lr=0.0002, model_name='LFT', n_steps=15, num_workers=4, patch_size_for_test=32, path_for_test='./data/LFSR_processed_rgb/data_for_test/', path_for_train='./data/LFSR_processed_y/data_for_train/', path_log='./log/', path_pre_pth='./pth/LFT_5x5_4x_epoch_50_model.pth', scale_factor=2, stride_for_test=16, use_pre_pth=False)
training with fp16 mode.

Start training...

Epoch 1 /50:
Train - loss: 0.00227, ssim: 41.68982, psnr: 0.99572
Train - loss: 0.00342, ssim: 40.95505, psnr: 0.98360
Train - loss: 0.00447, ssim: 36.59064, psnr: 0.97759
Train - loss: 0.00096, ssim: 50.38130, psnr: 0.99870
Train - loss: 0.00338, ssim: 41.24233, psnr: 0.98097
Train - loss: 0.00483, ssim: 38.06434, psnr: 0.97112
Train - loss: 0.00157, ssim: 46.46560, psnr: 0.99615
Train - loss: 0.00240, ssim: 42.17128, psnr: 0.99226
Train - loss: 0.01496, ssim: 27.64231, psnr: 0.84305
Train - loss: 0.00319, ssim: 41.62660, psnr: 0.98449
Train - loss: 0.00320, ssim: 40.27168, psnr: 0.98246
Train - loss: 0.00392, ssim: 38.46211, psnr: 0.98692
Train - loss: 0.00269, ssim: 38.14656, psnr: 0.99600
Train - loss: 0.00247, ssim: 40.97891, psnr: 0.99478
Train - loss: 0.00505, ssim: 36.01100, psnr: 0.97532
Train - loss: 0.00356, ssim: 39.82800, psnr: 0.98773
Train - loss: 0.00288, ssim: 41.23958, psnr: 0.98781
Train - loss: 0.00651, ssim: 34.13830, psnr: 0.98301
Train - loss: 0.00467, ssim: 37.39672, psnr: 0.96308
Train - loss: 0.00538, ssim: 37.15783, psnr: 0.96444
Train - loss: 0.00236, ssim: 42.90629, psnr: 0.99249
Train - loss: 0.00789, ssim: 32.77953, psnr: 0.94020
Train - loss: 0.01000, ssim: 32.04206, psnr: 0.90581
Train - loss: 0.00578, ssim: 35.00199, psnr: 0.96830
Train - loss: 0.00295, ssim: 41.66989, psnr: 0.98988
Train - loss: 0.01222, ssim: 29.47373, psnr: 0.92964
Train - loss: 0.00214, ssim: 45.25095, psnr: 0.99343
Train - loss: 0.00134, ssim: 48.18270, psnr: 0.99751
Train - loss: 0.00332, ssim: 41.29993, psnr: 0.98371
Train - loss: 0.00341, ssim: 37.74883, psnr: 0.99601
Train - loss: 0.00769, ssim: 33.91864, psnr: 0.93509
Train - loss: 0.00924, ssim: 32.13888, psnr: 0.91672
The 7th Train, loss is: 0.00460, psnr is 39.10023, ssim is 0.97239
Saving the epoch_07 model at log/SR_5x5_2x/LFT/HCI_new/checkpoints/LFT_5x5_2x_epoch_07_model.pth

Epoch 8 /50:
Train - loss: 0.00260, ssim: 43.00527, psnr: 0.99082
Train - loss: 0.00110, ssim: 50.91210, psnr: 0.99789
Train - loss: 0.00283, ssim: 42.13925, psnr: 0.98606
Train - loss: 0.01501, ssim: 28.34386, psnr: 0.84032
Train - loss: 0.00432, ssim: 36.68355, psnr: 0.97522
Train - loss: 0.00340, ssim: 40.89461, psnr: 0.98593
Train - loss: 0.00883, ssim: 33.10877, psnr: 0.92149
Train - loss: 0.00345, ssim: 39.09018, psnr: 0.98151
Train - loss: 0.00150, ssim: 47.37687, psnr: 0.99704
Train - loss: 0.00228, ssim: 43.20038, psnr: 0.99542
Train - loss: 0.00754, ssim: 34.31343, psnr: 0.92078
Train - loss: 0.00538, ssim: 35.84069, psnr: 0.97656
Train - loss: 0.00180, ssim: 45.55378, psnr: 0.99520
Train - loss: 0.00188, ssim: 45.86322, psnr: 0.99464
Train - loss: 0.00082, ssim: 52.31972, psnr: 0.99935
Train - loss: 0.00095, ssim: 52.15751, psnr: 0.99864
Train - loss: 0.00445, ssim: 38.65484, psnr: 0.96993
Train - loss: 0.00442, ssim: 37.02241, psnr: 0.98270
Train - loss: 0.00378, ssim: 39.53201, psnr: 0.98308
Train - loss: 0.00534, ssim: 36.86385, psnr: 0.96944
Train - loss: 0.01634, ssim: 27.19428, psnr: 0.80631
Train - loss: 0.00820, ssim: 33.49433, psnr: 0.93079
Train - loss: 0.00190, ssim: 45.13685, psnr: 0.99533
Train - loss: 0.00587, ssim: 36.67814, psnr: 0.94775
Train - loss: 0.00220, ssim: 39.18246, psnr: 0.99314
Train - loss: 0.00124, ssim: 48.55047, psnr: 0.99650
Train - loss: 0.00299, ssim: 42.40672, psnr: 0.98471
Train - loss: 0.00460, ssim: 38.55070, psnr: 0.96603
Train - loss: 0.00212, ssim: 44.19406, psnr: 0.99540
Train - loss: 0.00173, ssim: 45.15000, psnr: 0.99482
Train - loss: 0.00830, ssim: 32.47563, psnr: 0.93287
Train - loss: 0.00104, ssim: 51.12558, psnr: 0.99794
Train - loss: 0.00092, ssim: 52.58928, psnr: 0.99856
Train - loss: 0.00265, ssim: 42.54679, psnr: 0.99124
Train - loss: 0.00496, ssim: 37.86123, psnr: 0.96164
Train - loss: 0.00332, ssim: 41.20629, psnr: 0.98465
Train - loss: 0.00506, ssim: 36.39659, psnr: 0.96477
Train - loss: 0.00178, ssim: 46.36299, psnr: 0.99506
Train - loss: 0.00396, ssim: 39.94221, psnr: 0.97239
Train - loss: 0.00151, ssim: 47.31377, psnr: 0.99674
Train - loss: 0.00766, ssim: 32.49119, psnr: 0.94583
Train - loss: 0.00357, ssim: 40.89016, psnr: 0.98095
Train - loss: 0.01054, ssim: 31.58197, psnr: 0.90102
Train - loss: 0.00214, ssim: 41.87571, psnr: 0.99208
Train - loss: 0.00803, ssim: 33.13451, psnr: 0.96875
Train - loss: 0.00613, ssim: 36.16403, psnr: 0.95155
Train - loss: 0.00565, ssim: 36.70281, psnr: 0.95706
Train - loss: 0.00182, ssim: 45.26317, psnr: 0.99465
Train - loss: 0.00635, ssim: 35.81872, psnr: 0.94597
Train - loss: 0.00359, ssim: 40.10691, psnr: 0.98054
Train - loss: 0.00343, ssim: 40.22387, psnr: 0.98817
Train - loss: 0.00408, ssim: 39.48170, psnr: 0.97519
Train - loss: 0.00367, ssim: 38.10546, psnr: 0.98133
Train - loss: 0.00323, ssim: 40.23489, psnr: 0.98479
Train - loss: 0.00345, ssim: 40.29604, psnr: 0.98777
Train - loss: 0.01071, ssim: 30.22878, psnr: 0.92958
Train - loss: 0.00301, ssim: 40.54450, psnr: 0.98645
The 8th Train, loss is: 0.00437, psnr is 39.65632, ssim is 0.97423
Saving the epoch_08 model at log/SR_5x5_2x/LFT/HCI_new/checkpoints/LFT_5x5_2x_epoch_08_model.pth

Epoch 9 /50:
Train - loss: 0.00334, ssim: 39.70515, psnr: 0.99044
Train - loss: 0.00597, ssim: 35.77826, psnr: 0.95641
Train - loss: 0.00100, ssim: 51.72559, psnr: 0.99822
Train - loss: 0.00241, ssim: 42.54964, psnr: 0.99409
Train - loss: 0.00339, ssim: 40.98125, psnr: 0.98533
Train - loss: 0.00124, ssim: 48.51695, psnr: 0.99785
Train - loss: 0.00933, ssim: 29.85982, psnr: 0.92846
Train - loss: 0.00308, ssim: 40.82009, psnr: 0.98919
Train - loss: 0.01218, ssim: 29.33020, psnr: 0.92270
Train - loss: 0.01213, ssim: 29.41405, psnr: 0.92717
Train - loss: 0.00334, ssim: 40.75792, psnr: 0.98888
Train - loss: 0.00080, ssim: 53.76940, psnr: 0.99897
Train - loss: 0.00963, ssim: 32.35383, psnr: 0.91745
Train - loss: 0.00641, ssim: 35.34049, psnr: 0.94612
Train - loss: 0.00213, ssim: 44.29660, psnr: 0.99542
Train - loss: 0.00202, ssim: 45.70452, psnr: 0.99301
Train - loss: 0.00370, ssim: 39.90379, psnr: 0.98789
Train - loss: 0.00435, ssim: 38.37341, psnr: 0.97349
Train - loss: 0.00133, ssim: 48.03198, psnr: 0.99627
Train - loss: 0.00749, ssim: 33.62596, psnr: 0.93747
Train - loss: 0.00484, ssim: 36.94057, psnr: 0.95706
Train - loss: 0.00807, ssim: 33.63175, psnr: 0.93917
Train - loss: 0.00335, ssim: 40.66249, psnr: 0.98522
Train - loss: 0.00151, ssim: 46.92167, psnr: 0.99684
Train - loss: 0.00382, ssim: 37.39002, psnr: 0.99310
Train - loss: 0.00398, ssim: 39.35045, psnr: 0.97790
Train - loss: 0.00176, ssim: 44.72285, psnr: 0.99519
Train - loss: 0.00286, ssim: 41.81049, psnr: 0.99028
Train - loss: 0.00354, ssim: 40.56085, psnr: 0.98164
Train - loss: 0.00714, ssim: 32.30685, psnr: 0.96480
Train - loss: 0.00543, ssim: 36.10485, psnr: 0.96714
Train - loss: 0.00254, ssim: 43.53742, psnr: 0.98912
Train - loss: 0.00914, ssim: 32.71580, psnr: 0.91560
Train - loss: 0.00291, ssim: 40.51911, psnr: 0.98194
Train - loss: 0.00325, ssim: 40.94853, psnr: 0.98592
Train - loss: 0.01162, ssim: 28.45610, psnr: 0.92482
Train - loss: 0.00398, ssim: 39.86565, psnr: 0.97406
Train - loss: 0.00582, ssim: 36.19482, psnr: 0.96184
Train - loss: 0.01705, ssim: 26.76692, psnr: 0.84454
Train - loss: 0.00244, ssim: 43.68616, psnr: 0.99189
Train - loss: 0.00185, ssim: 42.39922, psnr: 0.99678
Train - loss: 0.00239, ssim: 43.96404, psnr: 0.98858
Train - loss: 0.00289, ssim: 41.90819, psnr: 0.99031
Train - loss: 0.00286, ssim: 41.17046, psnr: 0.98719
Train - loss: 0.00199, ssim: 45.01485, psnr: 0.99403
Train - loss: 0.00213, ssim: 43.84436, psnr: 0.99265
Train - loss: 0.00088, ssim: 52.90180, psnr: 0.99866
Train - loss: 0.00472, ssim: 38.01365, psnr: 0.96687
Train - loss: 0.00240, ssim: 42.79366, psnr: 0.99254
Train - loss: 0.00569, ssim: 35.33703, psnr: 0.95741
Train - loss: 0.00312, ssim: 41.64530, psnr: 0.98103
Train - loss: 0.00254, ssim: 43.72219, psnr: 0.98910
Train - loss: 0.00412, ssim: 35.40853, psnr: 0.97756
Train - loss: 0.00398, ssim: 38.27746, psnr: 0.98335
Train - loss: 0.00269, ssim: 43.04822, psnr: 0.98751
Train - loss: 0.00097, ssim: 52.19661, psnr: 0.99830
Train - loss: 0.00552, ssim: 36.30785, psnr: 0.98451
The 9th Train, loss is: 0.00435, psnr is 39.70393, ssim is 0.97483
Saving the epoch_09 model at log/SR_5x5_2x/LFT/HCI_new/checkpoints/LFT_5x5_2x_epoch_09_model.pth

Epoch 10 /50:
Train - loss: 0.00620, ssim: 35.38752, psnr: 0.97297
Train - loss: 0.00882, ssim: 32.92008, psnr: 0.92916
Train - loss: 0.00151, ssim: 43.21455, psnr: 0.99793
Train - loss: 0.00125, ssim: 48.35226, psnr: 0.99752
Train - loss: 0.00756, ssim: 34.24003, psnr: 0.93900
Train - loss: 0.01176, ssim: 30.29433, psnr: 0.93398
Train - loss: 0.00477, ssim: 37.61167, psnr: 0.97100
Train - loss: 0.00381, ssim: 39.08695, psnr: 0.98585
Train - loss: 0.00094, ssim: 50.72738, psnr: 0.99886
Train - loss: 0.00128, ssim: 47.82238, psnr: 0.99747
Train - loss: 0.00083, ssim: 52.71140, psnr: 0.99857
Train - loss: 0.00610, ssim: 34.09569, psnr: 0.95160
Train - loss: 0.00417, ssim: 36.02474, psnr: 0.98009
Train - loss: 0.01119, ssim: 30.18914, psnr: 0.86033
Train - loss: 0.00239, ssim: 43.64963, psnr: 0.99306
Train - loss: 0.00288, ssim: 39.27491, psnr: 0.99041
Train - loss: 0.00511, ssim: 37.79779, psnr: 0.95748
Train - loss: 0.00365, ssim: 40.18019, psnr: 0.98546
Train - loss: 0.00421, ssim: 38.89895, psnr: 0.97092
Train - loss: 0.00255, ssim: 43.01490, psnr: 0.99102
Train - loss: 0.00162, ssim: 43.09485, psnr: 0.99709
Train - loss: 0.00520, ssim: 37.37978, psnr: 0.95859
Train - loss: 0.00638, ssim: 35.47736, psnr: 0.94874
Train - loss: 0.00263, ssim: 42.53792, psnr: 0.99090
Train - loss: 0.00845, ssim: 33.43877, psnr: 0.90591
Train - loss: 0.00588, ssim: 35.69463, psnr: 0.96740
Train - loss: 0.00121, ssim: 50.15016, psnr: 0.99767
Train - loss: 0.00217, ssim: 41.44806, psnr: 0.99442
Train - loss: 0.00725, ssim: 32.94575, psnr: 0.92690
Train - loss: 0.00423, ssim: 39.26422, psnr: 0.97422
Train - loss: 0.00542, ssim: 36.66781, psnr: 0.96514
Train - loss: 0.00146, ssim: 47.32982, psnr: 0.99625
Train - loss: 0.00244, ssim: 43.10884, psnr: 0.99367
Train - loss: 0.00450, ssim: 37.86306, psnr: 0.98229
Train - loss: 0.00393, ssim: 37.81443, psnr: 0.98904
Train - loss: 0.00507, ssim: 37.24437, psnr: 0.96769
Train - loss: 0.00236, ssim: 42.65300, psnr: 0.99454
Train - loss: 0.00626, ssim: 35.70811, psnr: 0.95856
Train - loss: 0.00511, ssim: 37.59793, psnr: 0.96110
Train - loss: 0.00434, ssim: 38.71445, psnr: 0.98259
Train - loss: 0.00168, ssim: 47.30530, psnr: 0.99538
Train - loss: 0.00631, ssim: 35.42009, psnr: 0.95214
Train - loss: 0.00405, ssim: 39.02175, psnr: 0.98681
Train - loss: 0.00589, ssim: 36.16900, psnr: 0.95882
Train - loss: 0.00430, ssim: 36.18814, psnr: 0.98034
Train - loss: 0.00163, ssim: 45.39978, psnr: 0.99615
Train - loss: 0.00187, ssim: 45.73140, psnr: 0.99519
Train - loss: 0.00872, ssim: 33.16992, psnr: 0.89811
Train - loss: 0.00560, ssim: 36.64476, psnr: 0.96231
Train - loss: 0.00578, ssim: 35.22766, psnr: 0.95565
Train - loss: 0.00117, ssim: 50.29095, psnr: 0.99763
Train - loss: 0.00539, ssim: 34.21906, psnr: 0.97022
Train - loss: 0.00250, ssim: 42.90633, psnr: 0.99418
Train - loss: 0.00211, ssim: 45.13970, psnr: 0.99204
Train - loss: 0.00698, ssim: 33.82925, psnr: 0.95225
Train - loss: 0.00528, ssim: 36.91206, psnr: 0.95708
Train - loss: 0.00345, ssim: 40.49838, psnr: 0.98925
The 10th Train, loss is: 0.00425, psnr is 39.85743, ssim is 0.97629
Saving the epoch_10 model at log/SR_5x5_2x/LFT/HCI_new/checkpoints/LFT_5x5_2x_epoch_10_model.pth

Epoch 11 /50:
Train - loss: 0.00414, ssim: 38.45532, psnr: 0.98294
Train - loss: 0.00137, ssim: 49.09562, psnr: 0.99713
Train - loss: 0.00927, ssim: 29.92007, psnr: 0.93904
Train - loss: 0.00425, ssim: 38.77410, psnr: 0.97884
Train - loss: 0.00210, ssim: 43.94206, psnr: 0.99261
Train - loss: 0.00081, ssim: 52.88774, psnr: 0.99860
Train - loss: 0.00559, ssim: 36.66537, psnr: 0.95568
Train - loss: 0.00319, ssim: 41.32905, psnr: 0.98786
Train - loss: 0.00427, ssim: 38.80592, psnr: 0.97889
Train - loss: 0.00427, ssim: 39.32600, psnr: 0.96954
Train - loss: 0.01052, ssim: 29.42814, psnr: 0.95050
Train - loss: 0.00390, ssim: 39.68432, psnr: 0.98148
Train - loss: 0.00122, ssim: 49.49853, psnr: 0.99806
Train - loss: 0.00294, ssim: 41.74938, psnr: 0.99006
Train - loss: 0.00270, ssim: 43.09104, psnr: 0.99114
Train - loss: 0.00331, ssim: 41.18609, psnr: 0.98519
Train - loss: 0.00147, ssim: 47.98364, psnr: 0.99651
Train - loss: 0.01054, ssim: 30.39281, psnr: 0.94242
Train - loss: 0.00332, ssim: 40.37265, psnr: 0.98698
Train - loss: 0.00433, ssim: 38.57021, psnr: 0.97386
Train - loss: 0.00894, ssim: 32.02869, psnr: 0.93437
Train - loss: 0.00199, ssim: 44.53317, psnr: 0.99696
Train - loss: 0.00384, ssim: 37.76102, psnr: 0.97843
Train - loss: 0.00100, ssim: 52.03253, psnr: 0.99825
Train - loss: 0.00089, ssim: 52.93361, psnr: 0.99879
Train - loss: 0.00536, ssim: 35.23530, psnr: 0.98316
Train - loss: 0.00394, ssim: 39.70574, psnr: 0.97580
Train - loss: 0.00590, ssim: 33.63270, psnr: 0.97329
Train - loss: 0.00865, ssim: 32.80311, psnr: 0.94648
Train - loss: 0.00300, ssim: 41.64208, psnr: 0.98921
Train - loss: 0.01238, ssim: 29.82325, psnr: 0.91750
Train - loss: 0.00551, ssim: 36.19981, psnr: 0.98138
Train - loss: 0.00182, ssim: 46.03928, psnr: 0.99463
Train - loss: 0.00288, ssim: 42.07839, psnr: 0.98943
Train - loss: 0.00382, ssim: 39.23293, psnr: 0.97970
Train - loss: 0.00325, ssim: 41.67102, psnr: 0.98306
Train - loss: 0.00457, ssim: 37.08224, psnr: 0.98372
Train - loss: 0.00307, ssim: 41.51804, psnr: 0.98632
Train - loss: 0.00396, ssim: 39.59662, psnr: 0.97961
Train - loss: 0.00209, ssim: 43.98815, psnr: 0.99587
Train - loss: 0.00167, ssim: 44.69286, psnr: 0.99667
Train - loss: 0.00578, ssim: 36.63139, psnr: 0.95431
Train - loss: 0.00138, ssim: 48.19036, psnr: 0.99687
Train - loss: 0.00169, ssim: 45.04987, psnr: 0.99786
Train - loss: 0.00361, ssim: 39.86517, psnr: 0.98215
Train - loss: 0.00328, ssim: 41.40307, psnr: 0.98501
Train - loss: 0.00512, ssim: 37.72454, psnr: 0.96272
Train - loss: 0.00104, ssim: 50.84750, psnr: 0.99821
Train - loss: 0.00123, ssim: 49.85088, psnr: 0.99709
Train - loss: 0.00166, ssim: 46.21953, psnr: 0.99639
Train - loss: 0.00516, ssim: 37.73315, psnr: 0.95685
Train - loss: 0.00122, ssim: 49.69584, psnr: 0.99753
Train - loss: 0.00645, ssim: 34.24833, psnr: 0.96334
Train - loss: 0.00416, ssim: 39.58876, psnr: 0.97126
Train - loss: 0.00442, ssim: 38.49110, psnr: 0.97686
Train - loss: 0.00111, ssim: 48.30050, psnr: 0.99828
Train - loss: 0.00258, ssim: 42.70495, psnr: 0.99143
The 11th Train, loss is: 0.00429, psnr is 39.85122, ssim is 0.97632
Saving the epoch_11 model at log/SR_5x5_2x/LFT/HCI_new/checkpoints/LFT_5x5_2x_epoch_11_model.pth

Epoch 12 /50:
Train - loss: 0.00153, ssim: 48.18877, psnr: 0.99657
Train - loss: 0.00313, ssim: 40.79457, psnr: 0.98944
Train - loss: 0.00248, ssim: 43.50595, psnr: 0.98944
Train - loss: 0.00246, ssim: 43.69713, psnr: 0.99134
Train - loss: 0.00373, ssim: 38.23843, psnr: 0.98269
Train - loss: 0.00139, ssim: 46.71594, psnr: 0.99633
Train - loss: 0.00128, ssim: 49.43693, psnr: 0.99723
Train - loss: 0.00696, ssim: 34.83086, psnr: 0.93929
Train - loss: 0.00280, ssim: 41.90433, psnr: 0.98459
Train - loss: 0.00117, ssim: 48.67699, psnr: 0.99797
Train - loss: 0.00179, ssim: 46.70186, psnr: 0.99546
Train - loss: 0.00331, ssim: 41.18204, psnr: 0.98046
Train - loss: 0.00225, ssim: 44.45058, psnr: 0.99314
Train - loss: 0.00876, ssim: 33.12670, psnr: 0.93546
Train - loss: 0.00961, ssim: 32.52681, psnr: 0.91088
Train - loss: 0.00201, ssim: 44.71625, psnr: 0.99583
Train - loss: 0.00687, ssim: 34.71175, psnr: 0.95715
Train - loss: 0.00426, ssim: 37.22233, psnr: 0.99159
Train - loss: 0.00162, ssim: 47.29934, psnr: 0.99522
Train - loss: 0.00743, ssim: 32.68454, psnr: 0.94135
Train - loss: 0.00517, ssim: 37.34322, psnr: 0.95795
Train - loss: 0.00317, ssim: 40.23328, psnr: 0.99159
Train - loss: 0.00144, ssim: 48.01149, psnr: 0.99777
Train - loss: 0.00683, ssim: 35.14668, psnr: 0.95139
Train - loss: 0.00775, ssim: 34.28487, psnr: 0.93837
Train - loss: 0.00195, ssim: 45.39659, psnr: 0.99503
Train - loss: 0.00821, ssim: 32.75880, psnr: 0.93128
Train - loss: 0.00651, ssim: 35.80801, psnr: 0.94405
Train - loss: 0.00421, ssim: 38.66104, psnr: 0.98815
Train - loss: 0.00291, ssim: 41.82359, psnr: 0.99141
Train - loss: 0.00429, ssim: 37.19663, psnr: 0.97813
Train - loss: 0.00363, ssim: 40.42132, psnr: 0.98021
Train - loss: 0.00199, ssim: 44.55704, psnr: 0.99185
Train - loss: 0.00435, ssim: 39.16235, psnr: 0.97010
Train - loss: 0.00154, ssim: 46.08943, psnr: 0.99694
Train - loss: 0.00385, ssim: 40.25682, psnr: 0.97470
Train - loss: 0.00086, ssim: 51.98763, psnr: 0.99922
Train - loss: 0.00558, ssim: 37.11594, psnr: 0.95410
Train - loss: 0.00458, ssim: 37.04593, psnr: 0.97202
Train - loss: 0.00378, ssim: 38.47840, psnr: 0.98875
Train - loss: 0.00578, ssim: 36.69539, psnr: 0.95468
Train - loss: 0.00277, ssim: 42.97532, psnr: 0.98784
Train - loss: 0.00571, ssim: 35.86775, psnr: 0.97644
Train - loss: 0.00301, ssim: 38.48967, psnr: 0.99544
Train - loss: 0.00412, ssim: 38.90261, psnr: 0.98036
Train - loss: 0.00429, ssim: 39.12799, psnr: 0.97964
Train - loss: 0.00113, ssim: 49.47803, psnr: 0.99809
Train - loss: 0.00234, ssim: 43.84569, psnr: 0.99253
Train - loss: 0.00596, ssim: 36.30126, psnr: 0.95174
Train - loss: 0.00127, ssim: 49.58822, psnr: 0.99711
Train - loss: 0.00522, ssim: 37.08827, psnr: 0.96333
Train - loss: 0.00577, ssim: 36.67688, psnr: 0.95348
Train - loss: 0.00169, ssim: 47.37682, psnr: 0.99503
Train - loss: 0.00085, ssim: 53.33088, psnr: 0.99875
Train - loss: 0.00234, ssim: 41.15936, psnr: 0.99790
Train - loss: 0.00301, ssim: 37.97797, psnr: 0.97575
Train - loss: 0.00835, ssim: 31.91209, psnr: 0.96870
The 12th Train, loss is: 0.00409, psnr is 40.18831, ssim is 0.97757
Saving the epoch_12 model at log/SR_5x5_2x/LFT/HCI_new/checkpoints/LFT_5x5_2x_epoch_12_model.pth

Epoch 13 /50:
Train - loss: 0.00071, ssim: 52.59364, psnr: 0.99923
Train - loss: 0.00104, ssim: 50.39522, psnr: 0.99856
Train - loss: 0.00522, ssim: 35.95378, psnr: 0.96464
Train - loss: 0.00694, ssim: 34.95172, psnr: 0.94020
Train - loss: 0.00863, ssim: 33.31906, psnr: 0.93605
Train - loss: 0.00392, ssim: 36.59802, psnr: 0.98792
Train - loss: 0.00195, ssim: 41.57404, psnr: 0.99670
Train - loss: 0.00225, ssim: 44.81385, psnr: 0.99296
Train - loss: 0.00271, ssim: 42.10773, psnr: 0.99265
Train - loss: 0.00609, ssim: 36.14816, psnr: 0.96024
Train - loss: 0.00422, ssim: 39.28755, psnr: 0.97912
Train - loss: 0.00285, ssim: 41.33340, psnr: 0.98834
Train - loss: 0.00825, ssim: 33.62015, psnr: 0.93167
Train - loss: 0.00303, ssim: 39.58939, psnr: 0.98794
Train - loss: 0.00222, ssim: 44.39466, psnr: 0.99271
Train - loss: 0.00514, ssim: 37.44428, psnr: 0.96898
Train - loss: 0.00119, ssim: 48.95850, psnr: 0.99680
Train - loss: 0.00884, ssim: 32.80099, psnr: 0.95164
Train - loss: 0.00261, ssim: 41.51324, psnr: 0.98939
Train - loss: 0.00211, ssim: 43.35262, psnr: 0.99650
Train - loss: 0.00407, ssim: 39.20621, psnr: 0.98238
Train - loss: 0.00871, ssim: 33.22203, psnr: 0.93515
Train - loss: 0.00184, ssim: 46.19186, psnr: 0.99554
Train - loss: 0.00169, ssim: 43.51426, psnr: 0.99914
Train - loss: 0.00169, ssim: 45.79613, psnr: 0.99405
Train - loss: 0.00777, ssim: 34.18270, psnr: 0.94533
Train - loss: 0.00283, ssim: 41.89817, psnr: 0.99087
Train - loss: 0.00215, ssim: 44.58687, psnr: 0.99517
Train - loss: 0.00502, ssim: 37.45386, psnr: 0.96577
Train - loss: 0.00099, ssim: 50.68235, psnr: 0.99792
Train - loss: 0.00089, ssim: 52.33807, psnr: 0.99843
Train - loss: 0.00497, ssim: 37.20514, psnr: 0.96742
Train - loss: 0.00151, ssim: 47.67876, psnr: 0.99588
Train - loss: 0.00245, ssim: 43.30850, psnr: 0.98982
Train - loss: 0.00581, ssim: 36.56418, psnr: 0.96328
Train - loss: 0.00246, ssim: 43.82384, psnr: 0.99171
Train - loss: 0.00284, ssim: 41.75564, psnr: 0.98881
Train - loss: 0.00578, ssim: 35.05763, psnr: 0.97299
Train - loss: 0.01124, ssim: 30.62081, psnr: 0.92301
Train - loss: 0.00658, ssim: 35.58223, psnr: 0.94231
Train - loss: 0.00515, ssim: 36.95967, psnr: 0.97766
Train - loss: 0.00637, ssim: 35.52846, psnr: 0.96070
Train - loss: 0.00192, ssim: 45.10213, psnr: 0.99231
Train - loss: 0.00170, ssim: 45.28087, psnr: 0.99672
Train - loss: 0.00555, ssim: 36.58174, psnr: 0.97989
Train - loss: 0.00173, ssim: 44.57307, psnr: 0.99602
Train - loss: 0.00578, ssim: 36.70689, psnr: 0.95328
Train - loss: 0.00484, ssim: 38.25042, psnr: 0.96727
Train - loss: 0.00190, ssim: 44.11741, psnr: 0.99585
Train - loss: 0.00491, ssim: 35.15558, psnr: 0.96106
Train - loss: 0.00639, ssim: 35.95140, psnr: 0.94107
Train - loss: 0.00109, ssim: 50.59157, psnr: 0.99805
Train - loss: 0.00281, ssim: 40.92907, psnr: 0.99269
Train - loss: 0.00221, ssim: 41.47807, psnr: 0.99468
Train - loss: 0.00238, ssim: 42.61612, psnr: 0.99397
Train - loss: 0.00442, ssim: 37.56023, psnr: 0.98478
Train - loss: 0.00879, ssim: 33.08420, psnr: 0.90332
The 13th Train, loss is: 0.00411, psnr is 40.25755, ssim is 0.97809
Saving the epoch_13 model at log/SR_5x5_2x/LFT/HCI_new/checkpoints/LFT_5x5_2x_epoch_13_model.pth

Epoch 14 /50:
Train - loss: 0.00205, ssim: 43.88585, psnr: 0.99397
Train - loss: 0.00278, ssim: 41.81224, psnr: 0.99644
Train - loss: 0.00576, ssim: 36.31452, psnr: 0.98028
Train - loss: 0.00293, ssim: 42.17335, psnr: 0.98695
Train - loss: 0.00240, ssim: 42.04402, psnr: 0.99463
Train - loss: 0.00352, ssim: 39.53802, psnr: 0.97928
Train - loss: 0.00818, ssim: 31.57570, psnr: 0.97443
Train - loss: 0.00528, ssim: 36.28113, psnr: 0.98677
Train - loss: 0.00251, ssim: 42.98658, psnr: 0.99174
Train - loss: 0.00235, ssim: 42.80261, psnr: 0.99278
Train - loss: 0.00454, ssim: 35.56465, psnr: 0.98471
Train - loss: 0.00497, ssim: 37.64359, psnr: 0.96340
Train - loss: 0.00988, ssim: 31.64600, psnr: 0.94875
Train - loss: 0.00164, ssim: 46.94874, psnr: 0.99557
Train - loss: 0.00173, ssim: 45.32892, psnr: 0.99456
Train - loss: 0.00316, ssim: 37.82478, psnr: 0.99564
Train - loss: 0.00395, ssim: 39.95816, psnr: 0.97251
Train - loss: 0.00310, ssim: 40.79801, psnr: 0.98724
Train - loss: 0.00412, ssim: 38.53233, psnr: 0.97884
Train - loss: 0.00222, ssim: 44.70783, psnr: 0.99154
Train - loss: 0.00305, ssim: 41.25669, psnr: 0.98172
Train - loss: 0.00295, ssim: 41.41595, psnr: 0.99576
Train - loss: 0.00078, ssim: 53.81296, psnr: 0.99896
Train - loss: 0.00684, ssim: 33.95106, psnr: 0.95112
Train - loss: 0.00300, ssim: 41.78350, psnr: 0.98695
Train - loss: 0.00140, ssim: 48.08870, psnr: 0.99771
Train - loss: 0.00481, ssim: 37.84983, psnr: 0.97794
Train - loss: 0.00232, ssim: 43.29046, psnr: 0.99447
Train - loss: 0.01016, ssim: 31.51852, psnr: 0.93944
